Neighborhood,Description,Price,Total Area,Covered Area,Total Rooms,Bathrooms
Palermo,"Departamento en venta en Avenida Raul Scalabrini Ortiz 2200, Palermo, Capital Federal",165000.0,81.04,72.0,4.0,2.0
Palermo,"Departamento en venta en Bulnes 1900, Palermo, Capital Federal",75000.0,37.0,36.0,2.0,1.0
Palermo,"Departamento en venta en Guatemala 6000, Palermo, Capital Federal",179890.0,73.84,60.56,3.0,2.0
Palermo,"Departamento en venta en Teniente Benjamín Matienzo 2400, Palermo, Capital Federal",57000.0,29.0,24.0,1.0,1.0
Palermo,"Cochera en venta en Araoz 2300, Palermo, Capital Federal",10000.0,12.0,12.0,,
Palermo,"Departamento en venta en Arce 300, Las Cañitas, Palermo, Capital Federal",187000.0,63.6,57.8,2.0,1.0
Palermo,"Departamento en venta en Arce 300, Las Cañitas, Palermo, Capital Federal",173000.0,57.7,46.1,2.0,1.0
Palermo,"Departamento en venta en Arce 300, Las Cañitas, Palermo, Capital Federal",173000.0,57.7,46.1,2.0,1.0
Palermo,"Departamento monoambiente en venta en Vidt 1700, Palermo Soho, Palermo, Capital Federal",93000.0,38.0,31.0,1.0,1.0
Palermo,"Departamento en venta en Vidt 1700, Palermo Soho, Palermo, Capital Federal",125000.0,39.0,37.0,2.0,1.0
Palermo,"Departamento en venta en Amenabar 0, Palermo Hollywood, Palermo, Capital Federal",170000.0,42.0,42.0,1.0,1.0
Palermo,"Departamento piso en venta en Tagle 2700, Palermo Chico, Palermo, Capital Federal",750000.0,155.0,142.0,5.0,3.0
Palermo,"Departamento en venta en Julián Álvarez 2200, Palermo Soho, Palermo, Capital Federal",85000.0,28.47,28.47,2.0,1.0
Palermo,"Departamento semipiso en venta en Beruti 3500, Palermo, Capital Federal",345000.0,173.39,134.42,4.0,2.0
Palermo,"Departamento en venta en Avenida Raúl Scalabrini Ortíz 2900, Palermo Chico, Palermo, Capital Federal",379000.0,148.0,140.0,4.0,2.0
Palermo,"Departamento en venta en Bulnes 1900, Palermo, Capital Federal",420000.0,157.0,137.0,4.0,2.0
Palermo,"Departamento monoambiente en venta en Vidt 1700, Palermo Soho, Palermo, Capital Federal",79000.0,30.91,25.11,1.0,1.0
Palermo,"Departamento en venta en Soler 4200, Palermo Soho, Palermo, Capital Federal",105000.0,50.0,50.0,3.0,1.0
Palermo,"Cochera en venta en Soler 4000, Palermo, Capital Federal",15000.0,,,,
Palermo,"Departamento piso en venta en Maure 3500, Palermo, Capital Federal",345000.0,34.45,29.7,1.0,1.0
Palermo,"Terrenos y lotes en venta en Soler 5800, Palermo, Capital Federal",719900.0,,,,
Palermo,"Cochera en venta en Avenida Santa Fe 3500, Palermo, Capital Federal",16600.0,,,,
Palermo,"Cochera en venta en Avenida Santa Fe 3500, Palermo, Capital Federal",16600.0,,,,
Palermo,"Departamento en venta en Avenida Córdoba 3500, Palermo, Capital Federal",64000.0,41.62,39.82,2.0,1.0
Palermo,"Departamento en venta en Arenales 3600, Palermo, Capital Federal",165000.0,66.37,62.37,3.0,1.0
Palermo,"Departamento monoambiente en venta en Doctor Emilio Ravignani 2500, Las Cañitas, Palermo, Capital Federal",124500.0,40.0,40.0,1.0,1.0
Palermo,"Departamento en venta en Av. Scalabrini Ortiz 2000, Palermo, Capital Federal",119000.0,60.72,56.22,3.0,1.0
Palermo,"PH en venta en Bonpland 900, Palermo, Capital Federal",340000.0,308.74,162.52,8.0,4.0
Palermo,"Departamento duplex en venta en Araoz 2700, Palermo, Capital Federal",695000.0,329.0,255.0,6.0,5.0
Palermo,"Departamento semipiso en venta en Av Del Libertador 4900, Las Cañitas, Palermo, Capital Federal",510000.0,204.25,113.94,4.0,2.0
Palermo,"Departamento duplex en venta en Arenales 1600, Palermo, Capital Federal",595000.0,340.0,310.0,8.0,4.0
Palermo,"Departamento semipiso en venta en Avenida Luis María Campos 400, Las Cañitas, Palermo, Capital Federal",225000.0,78.0,70.0,3.0,1.0
Palermo,"Departamento duplex en venta en Arenales 1600, Palermo, Capital Federal",595000.0,340.0,310.0,8.0,4.0
Palermo,"Departamento en venta en Costa Rica 4700, Palermo, Capital Federal",110000.0,53.14,49.22,3.0,1.0
Palermo,"Departamento en venta en Teniente Benjamín Matienzo 2500, Palermo, Capital Federal",185000.0,72.0,59.0,3.0,1.0
Palermo,"Departamento en venta en Coronel Niceto Vega 5900, Palermo, Capital Federal",235000.0,78.81,59.87,2.0,1.0
Palermo,"Departamento en venta en Bulnes 1800, Palermo, Capital Federal",220000.0,92.0,83.0,4.0,1.0
Palermo,"Departamento en venta en Avenida Raúl Scalabrini Ortiz 2800, Palermo, Capital Federal",119900.0,67.46,65.62,3.0,1.0
Palermo,"Departamento piso en venta en Avenida Olleros 1700, Palermo, Capital Federal",580000.0,186.63,186.63,4.0,2.0
Palermo,"Departamento en venta en Beruti 3600, Palermo, Capital Federal",520000.0,200.0,190.0,5.0,2.0
Palermo,"Departamento en venta en Coronel Niceto Vega 5700, Palermo Hollywood, Palermo, Capital Federal",179000.0,56.89,53.16,2.0,1.0
Palermo,"Departamento en venta en Malabia 2200, Palermo, Capital Federal",109000.0,68.66,61.62,3.0,1.0
Palermo,"Departamento monoambiente en venta en José A. Cabrera 4300, Palermo Chico, Palermo, Capital Federal",92000.0,34.32,32.57,1.0,1.0
Palermo,"Departamento en venta en República Árabe Siria 2500, Palermo, Capital Federal",264900.0,127.0,127.0,4.0,3.0
Palermo,"Departamento en venta en Avenida Del Libertador 4600, Palermo, Capital Federal",710000.0,240.0,228.0,5.0,4.0
Palermo,"PH en venta en Huergo 200, Las Cañitas, Palermo, Capital Federal",155000.0,85.0,45.0,2.0,1.0
Palermo,"Departamento en venta en Maure 1600, Palermo, Capital Federal",,34.98,28.64,1.0,1.0
Palermo,"Departamento monoambiente en venta en Avenida Raúl Scalabrini Ortíz 1600, Palermo, Capital Federal",81900.0,30.0,30.0,1.0,1.0
Palermo,"Departamento en venta en Avenida Santa Fe 5000, Palermo, Capital Federal",105000.0,44.0,44.0,2.0,1.0
Palermo,"Departamento en venta en El Salvador 4300, Palermo, Capital Federal",285008.0,105.9,89.5,4.0,2.0
Palermo,"Cochera en venta en Bulnes 2000, Palermo, Capital Federal",10500.0,13.0,13.0,,
Palermo,"Departamento en venta en Fitz Roy 2400, Palermo, Capital Federal",126000.0,70.0,66.0,3.0,1.0
Palermo,"Departamento duplex en venta en Fray Justo Santa María De Oro 2700, Palermo Nuevo, Palermo, Capital Federal",215000.0,85.6,67.0,2.0,1.0
Palermo,"Departamento en venta en Julián Álvarez 2700, Palermo Nuevo, Palermo, Capital Federal",105000.0,54.0,51.0,2.0,1.0
Palermo,"Departamento en venta en Juncal 3400, Palermo Nuevo, Palermo, Capital Federal",71000.0,31.0,31.0,2.0,1.0
Palermo,"Departamento piso en venta en Avenida Del Libertador 5100, Palermo, Capital Federal",650000.0,255.0,230.0,6.0,2.0
Palermo,"Departamento en venta en Avenida Medrano 1200, Palermo, Capital Federal",177500.0,60.0,57.0,1.0,2.0
Palermo,"Departamento monoambiente en venta en Avenida Medrano 1200, Palermo, Capital Federal",70700.0,25.5,22.5,1.0,1.0
Palermo,"Departamento duplex en venta en Arévalo 2800, Las Cañitas, Palermo, Capital Federal",220000.0,65.35,61.52,2.0,1.0
Palermo,"Departamento en venta en Julián Álvarez 2700, Palermo, Capital Federal",199000.0,100.0,74.0,3.0,2.0
Palermo,"Oficina en venta en Convención 1900, Palermo, Capital Federal",395000.0,290.46,229.0,8.0,3.0
Palermo,"Departamento en venta en Charcas 5100, Palermo Hollywood, Palermo, Capital Federal",59900.0,43.0,37.0,2.0,1.0
Palermo,"Departamento en venta en Avenida Jorge Newbery 1500, Palermo, Capital Federal",150000.0,65.0,65.0,3.0,1.0
Palermo,"Departamento en venta en Vidt 1700, Palermo, Capital Federal",99900.0,39.0,37.0,2.0,1.0
Palermo,"Departamento en venta en Coronel Niceto Vega 5700, Palermo Hollywood, Palermo, Capital Federal",170000.0,56.4,47.6,2.0,1.0
Palermo,"Departamento en venta en Beruti 3300, Palermo, Capital Federal",380000.0,68.3,65.0,3.0,2.0
Palermo,"Local en venta en Honduras 5400, Palermo, Capital Federal",917000.0,250.0,250.0,,3.0
Palermo,"Terrenos y lotes en venta en Gorriti 5300, Palermo, Capital Federal",499000.0,,,,
Palermo,"Departamento en venta en Charcas 3600, Palermo, Capital Federal",184000.0,94.15,73.98,3.0,1.0
Palermo,"Departamento en venta en Aráoz 2400, Palermo, Capital Federal",67000.0,29.57,26.38,2.0,1.0
Palermo,"Departamento en venta en Raúl Scalabrini Ortiz 1600, Palermo, Capital Federal",160000.0,78.0,48.0,2.0,1.0
Palermo,"Departamento en venta en Julián Alvarez 2800, Palermo, Capital Federal",190000.0,64.78,57.77,3.0,1.0
Palermo,"Departamento semipiso en venta en Güemes 4200, Palermo, Capital Federal",163000.0,92.8,83.09,4.0,1.0
Palermo,"Departamento piso en venta en Avenida Del Libertador 3600, Palermo, Capital Federal",950000.0,286.22,255.68,7.0,4.0
Palermo,"PH en venta en Nicaragua 4700, Palermo Soho, Palermo, Capital Federal",179000.0,82.0,72.0,4.0,2.0
Palermo,"PH en venta en El Salvador 5600, Palermo Hollywood, Palermo, Capital Federal",159000.0,63.0,63.0,3.0,1.0
Palermo,"Departamento en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",103075.0,51.1,40.4,2.0,1.0
Palermo,"Departamento en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",94905.0,51.1,40.4,2.0,1.0
Palermo,"Departamento en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",161975.0,77.4,63.9,3.0,1.0
Palermo,"Departamento en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",151050.0,97.1,63.3,3.0,1.0
Palermo,"Departamento monoambiente en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",85405.0,40.0,34.1,1.0,1.0
Palermo,"Local en venta en Thames 2200, Palermo, Capital Federal",127875.0,46.5,46.5,,1.0
Palermo,"Departamento duplex en venta en República De La India 2900, Palermo Chico, Palermo, Capital Federal",360000.0,121.6,116.0,4.0,3.0
Palermo,"Departamento monoambiente en venta en Emilio Ravignani 1300, Palermo Hollywood, Palermo, Capital Federal",93000.0,37.88,33.0,1.0,1.0
Palermo,"Cochera en venta en Bulnes 2500, Palermo Chico, Palermo, Capital Federal",22000.0,13.0,13.0,,
Palermo,"Departamento en venta en Teniente Benjamín Matienzo 1500, Las Cañitas, Palermo, Capital Federal",240000.0,98.0,87.0,4.0,2.0
Palermo,"Departamento en venta en Sánchez De Bustamante 1800, Palermo, Capital Federal",179900.0,79.0,79.0,4.0,1.0
Palermo,"PH en venta en Charcas 4900, Palermo Hollywood, Palermo, Capital Federal",195000.0,123.0,110.0,4.0,2.0
Palermo,"Departamento monoambiente en venta en República De Eslovenia 1900, Palermo, Capital Federal",100000.0,37.5,34.0,1.0,1.0
Palermo,"Departamento monoambiente en venta en El Salvador 4300, Palermo Soho, Palermo, Capital Federal",83220.0,40.0,34.1,1.0,1.0
Palermo,"Departamento en venta en Teniente Benjamín Matienzo 1600, Palermo, Capital Federal",110000.0,62.0,62.0,2.0,1.0
Palermo,"Departamento en venta en San Benito De Palermo 1500, Palermo, Capital Federal",238000.0,90.0,84.0,4.0,1.0
Palermo,"Departamento en venta en Cabello 3100, Palermo, Capital Federal",255000.0,72.5,65.5,3.0,1.0
Palermo,"Departamento en venta en Guemes 3800, Palermo, Capital Federal",89000.0,41.0,41.0,3.0,1.0
Palermo,"Departamento en venta en Arce 400, Las Cañitas, Palermo, Capital Federal",100000.0,44.58,39.81,2.0,1.0
Palermo,"Departamento en venta en Cabildo 600, Palermo, Capital Federal",135000.0,95.02,87.0,3.0,2.0
Palermo,"PH en venta en Gorriti 3900, Palermo, Capital Federal",99500.0,75.0,60.0,3.0,1.0
Palermo,"Departamento en venta en Jerónimo Salguero 2000, Palermo, Capital Federal",215000.0,154.0,104.0,3.0,1.0
Palermo,"Departamento en venta en Arenales 3600, Palermo, Capital Federal",105000.0,72.0,69.0,3.0,1.0
Palermo,"Departamento en venta en José A. Cabrera 3400, Palermo, Capital Federal",74831.0,34.56,29.45,1.0,1.0
Palermo,"Departamento en venta en Avenida Cordoba 4100, Palermo, Capital Federal",130000.0,57.0,43.0,2.0,1.0
Palermo,"Departamento monoambiente en venta en Avenida Cordoba 5100, Palermo Soho, Palermo, Capital Federal",108500.0,42.3,34.6,1.0,1.0
Palermo,"Departamento monoambiente en venta en Avenida Cordoba 5100, Palermo Soho, Palermo, Capital Federal",126000.0,64.5,36.5,1.0,1.0
Palermo,"Departamento en venta en Avenida Cordoba 5200, Palermo, Capital Federal",89000.0,37.5,27.5,1.0,1.0
Palermo,"Departamento semipiso en venta en Avenida Jorge Newbery 1800, Las Cañitas, Palermo, Capital Federal",475000.0,129.0,102.0,5.0,2.0
Palermo,"PH en venta en Jorge Luis Borges 1700, Palermo, Capital Federal",189900.0,62.64,46.76,2.0,1.0
Palermo,"Departamento monoambiente en venta en Paraguay 3400, Palermo, Capital Federal",49500.0,20.0,20.0,1.0,1.0
Palermo,"Departamento en venta en Avenida Cabildo 200, Palermo, Capital Federal",95000.0,49.21,44.86,2.0,1.0
Palermo,"Departamento en venta en Raúl Scalabrini Ortiz 2200, Palermo, Capital Federal",219000.0,101.0,90.0,4.0,2.0
Palermo,"Departamento en venta en Teodoro García 2100, Palermo, Capital Federal",370000.0,155.0,147.0,5.0,3.0
Palermo,"Cochera en venta en Arenales 3400, Palermo, Capital Federal",12500.0,14.0,14.0,,
Palermo,"Departamento en venta en Fitz Roy 2400, Palermo, Capital Federal",129000.0,58.0,49.3,2.0,1.0
Palermo,"Departamento en venta en Avenida Luis María Campos 1300, Palermo, Capital Federal",170000.0,95.61,85.12,4.0,2.0
Palermo,"Departamento en venta en Guatemala 5100, Palermo Soho, Palermo, Capital Federal",540000.0,113.0,101.0,3.0,2.0
Palermo,"Oficina en venta en Avenida Del Libertador 2200, Palermo, Capital Federal",680000.0,181.93,121.0,,3.0
Palermo,"Departamento piso en venta en Boulevard Charcas 3400, Palermo Chico, Palermo, Capital Federal",499000.0,198.0,176.0,6.0,2.0
Palermo,"Departamento en venta en Avenida General Las Heras 4000, Palermo, Capital Federal",360000.0,129.5,120.0,3.0,2.0
Palermo,"Departamento en venta en El Salvador 6000, Palermo, Capital Federal",156800.0,56.0,50.0,2.0,1.0
Palermo,"Departamento en venta en Darregueyra 2400, Palermo, Capital Federal",99900.0,63.0,60.0,3.0,1.0
Palermo,"Departamento en venta en Humboldt 1800, Palermo Hollywood, Palermo, Capital Federal",103865.0,45.9,38.3,2.0,1.0
Palermo,"Departamento monoambiente en venta en Humboldt 1800, Palermo Hollywood, Palermo, Capital Federal",86671.0,38.4,34.5,1.0,1.0
Palermo,"Departamento monoambiente en venta en Humboldt 1800, Palermo Hollywood, Palermo, Capital Federal",78347.0,35.6,27.6,1.0,1.0
Palermo,"Departamento monoambiente en venta en Humboldt 1800, Palermo Hollywood, Palermo, Capital Federal",69859.0,31.8,27.7,1.0,1.0
Palermo,"Departamento en venta en Migueletes 700, Las Cañitas, Palermo, Capital Federal",85000.0,42.0,42.0,2.0,1.0
Palermo,"Departamento en venta en Avenida Córdoba 3800, Palermo, Capital Federal",115000.0,62.0,53.0,3.0,1.0
Palermo,"Departamento en venta en Jerónimo Salguero 1600, Palermo, Capital Federal",98000.0,55.55,55.55,3.0,1.0
Palermo,"Departamento en venta en Avenida Dorrego 1800, Palermo, Capital Federal",269000.0,71.06,58.6,3.0,1.0
Palermo,"Departamento en venta en San Benito De Palermo 1500, Palermo, Capital Federal",239000.0,90.0,84.0,4.0,1.0
Palermo,"Departamento en venta en Maure 2400, Palermo, Capital Federal",125000.0,47.0,41.0,1.0,1.0
Palermo,"Departamento monoambiente en venta en Teodoro García 1800, Las Cañitas, Palermo, Capital Federal",72000.0,33.0,30.0,1.0,1.0
Palermo,"Departamento en venta en Armenia 2300, Palermo, Capital Federal",249000.0,92.4,83.4,3.0,2.0
Palermo,"Terrenos y lotes en venta en Zapata 200, Palermo, Capital Federal",1500000.0,,,,
Palermo,"PH en venta en Lavalleja 1300, Palermo, Capital Federal",350000.0,188.0,136.0,5.0,2.0
Palermo,"Departamento en venta en 11 De Setiembre De 1888 1000, Palermo, Capital Federal",239000.0,159.16,153.68,4.0,2.0
Palermo,"Departamento en venta en Niceto Vega 5100, Palermo Soho, Palermo, Capital Federal",94300.0,46.0,43.0,2.0,1.0
Palermo,"Departamento en venta en Julián Álvarez 2500, Palermo, Capital Federal",101200.0,43.0,43.0,2.0,1.0
Palermo,"Departamento en venta en Niceto Vega 5100, Palermo Soho, Palermo, Capital Federal",159000.0,84.0,78.0,3.0,1.0
Palermo,"Departamento en venta en Niceto Vega 5100, Palermo Soho, Palermo, Capital Federal",115000.0,42.0,28.0,1.0,1.0
Palermo,"Casa en venta en Amenábar 100, Palermo Hollywood, Palermo, Capital Federal",498000.0,200.0,160.0,8.0,2.0
Palermo,"Departamento en venta en Soler 3500, Palermo, Capital Federal",249900.0,121.89,100.0,4.0,2.0
Palermo,"Terrenos y lotes en venta en José A. Cabrera 5600, Palermo Hollywood, Palermo, Capital Federal",1199000.0,656.0,436.0,,
Palermo,"Hotel en venta en José A. Cabrera 5600, Palermo Hollywood, Palermo, Capital Federal",1199000.0,656.0,436.0,,5.0
Palermo,"Departamento monoambiente en venta en Silvio L. Ruggieri 2900, Palermo Chico, Palermo, Capital Federal",75000.0,29.0,29.0,1.0,1.0
Palermo,"Departamento en venta en Avenida Cordoba 3600, Palermo, Capital Federal",118900.0,43.95,39.41,1.0,1.0
Palermo,"Departamento semipiso en venta en Av Del Libertador 5100, Las Cañitas, Palermo, Capital Federal",269900.0,118.25,115.0,4.0,1.0
Palermo,"Departamento semipiso en venta en Avenida Raúl Scalabrini Ortíz 2400, Palermo, Capital Federal",270000.0,93.8,83.0,3.0,2.0
Palermo,"Departamento semipiso en venta en Olleros 1800, Palermo, Capital Federal",349000.0,121.5,110.0,5.0,2.0
Palermo,"Departamento en venta en Armenia 2200, Palermo Soho, Palermo, Capital Federal",150000.0,77.0,49.0,3.0,1.0
Palermo,"PH en venta en Avenida Córdoba 5900, Palermo Hollywood, Palermo, Capital Federal",370000.0,481.0,276.0,6.0,2.0
Palermo,"Departamento monoambiente en venta en Paraguay 3400, Palermo, Capital Federal",65000.0,31.0,30.0,1.0,1.0
Palermo,"Local en venta en Paraguay 5200, Palermo Hollywood, Palermo, Capital Federal",155000.0,60.0,60.0,,1.0
Palermo,"Departamento en venta en Fitz Roy 1800, Palermo, Capital Federal",120000.0,52.94,50.0,3.0,1.0
Palermo,"Departamento en venta en Juncal 4500, Palermo, Capital Federal",129000.0,52.58,46.75,3.0,1.0
Palermo,"Departamento en venta en Arévalo 3000, Las Cañitas, Palermo, Capital Federal",350000.0,118.0,56.0,2.0,1.0
Palermo,"Departamento en venta en Corrientes 5000, Palermo, Capital Federal",70000.0,35.0,32.0,1.0,1.0
Palermo,"Oficina en venta en Republica Arabe Siria 3200, Palermo Chico, Palermo, Capital Federal",190000.0,63.0,63.0,,2.0
Palermo,"Departamento en venta en Fray Justo Santa María De Oro 2400, Palermo Soho, Palermo, Capital Federal",183000.0,87.7,79.0,3.0,2.0
Palermo,"Departamento en venta en Güemes 3500, Palermo, Capital Federal",230000.0,124.1,97.77,4.0,2.0
Palermo,"Departamento en venta en Paraguay 5500, Palermo, Capital Federal",149900.0,48.0,42.0,1.0,1.0
Palermo,"Departamento en venta en Soler 5700, Palermo, Capital Federal",299000.0,83.8,75.9,3.0,1.0
Palermo,"Departamento en venta en Armenia 2300, Palermo, Capital Federal",89900.0,37.0,36.0,2.0,1.0
Palermo,"Departamento en venta en Cerviño 3500, Palermo, Capital Federal",189000.0,79.97,72.97,3.0,1.0
Palermo,"PH en venta en Pringles 1300, Palermo, Capital Federal",224000.0,172.87,131.46,5.0,1.0
Palermo,"Departamento en venta en Fray Justo Santa María De Oro 2700, Palermo, Capital Federal",185000.0,55.91,47.69,2.0,1.0
Palermo,"Departamento en venta en República De Eslovenia 1900, Las Cañitas, Palermo, Capital Federal",190000.0,76.0,70.0,4.0,1.0
Palermo,"Departamento en venta en Raúl Scalabrini Ortiz 2300, Palermo, Capital Federal",129900.0,77.33,53.0,3.0,1.0
Palermo,"Departamento piso en venta en Avenida Del Libertador 3700, Palermo Chico, Palermo, Capital Federal",1500000.0,410.0,410.0,7.0,3.0
Palermo,"Departamento en venta en Raúl Scalabrini Ortiz 2300, Palermo, Capital Federal",129900.0,77.33,53.0,2.0,1.0
Palermo,"Departamento en venta en Guatemala 4400, Palermo Soho, Palermo, Capital Federal",195000.0,101.0,86.0,3.0,2.0
